customer_id,revenue,orders,skus,items,first_order_date,last_order_date,avg_items,avg_order_value,tenure,recency,cohort,heterogeneity,r,f,m,h,rfm,rfm_score,rfm_segment_name,avg_latency,min_latency,max_latency,std_latency,latency_cov,days_to_next_order,latency_label,abc_class_12m,abc_rank_12m,predicted_purchases,predicted_aov,predicted_clv,predicted_abc_class,predicted_abc_class_rank
16969.0,650.41,3,42,816,2011-06-01 12:10:00,2011-10-31 13:12:00,272.0,216.8,191,39,20112,42,5,1,1,1,511,7,Loyal,50.0,57.0,95.0,26.870057685088806,0.5374011537017761,37.87005768508881,Order overdue,C,2179.0,0.972429123316343,233.44599863964504,265.0526363386286,C,2060.0
16971.0,232.20999999999998,2,41,71,2011-11-01 15:06:00,2011-12-07 09:15:00,35.5,116.1,38,2,20114,41,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3474.0,0.6862966860511531,0.0,0.0,C,3564.0
16976.0,251.51999999999998,1,2,88,2011-03-17 16:33:00,2011-03-17 16:33:00,88.0,251.52,267,267,20111,2,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3403.0,0.22032010895298668,0.0,0.0,C,3564.0
16978.0,344.33,1,39,166,2011-09-23 12:50:00,2011-09-23 12:50:00,166.0,344.33,77,77,20113,39,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3016.0,0.5045553200836125,0.0,0.0,C,3564.0
16979.0,1809.05,8,64,860,2011-02-15 09:20:00,2011-12-06 12:21:00,107.5,226.13,297,3,20111,64,5,2,1,2,521,8,Loyal,49.0,12.0,150.0,61.751113350287056,1.2602268030670827,107.75111335028706,Order due soon,A,969.0,1.4267922733157665,322.8913485499483,483.72917217247164,A,1114.0
16980.0,1078.96,2,71,788,2011-02-21 12:58:00,2011-03-29 16:36:00,394.0,539.48,291,255,20111,71,2,1,1,2,211,4,Hold and improve,18.0,36.0,36.0,-1.0,-1.0,-1.0,Not sure,B,1529.0,0.4522455375495372,384.4589077648603,116.79543314758203,C,2710.0
16982.0,384.06,1,22,182,2011-10-10 12:28:00,2011-10-10 12:28:00,182.0,384.06,60,60,20114,22,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2860.0,0.5703971507350286,0.0,0.0,C,3564.0
16983.0,1920.2,8,112,1366,2010-12-05 12:34:00,2011-11-27 12:10:00,170.75,240.02,369,12,20104,112,5,2,1,2,521,8,Loyal,51.0,14.0,91.0,28.261280933460892,0.554142763401194,67.2612809334609,Order due soon,A,907.0,1.3976896995766932,314.52032163672885,458.2768915567357,A,1209.0
16984.0,4392.42,5,354,2408,2011-08-01 17:37:00,2011-09-22 18:21:00,481.6,878.48,130,78,20113,354,4,1,1,4,411,6,Loyal,21.0,42.0,42.0,-1.0,-1.0,-1.0,Not sure,A,311.0,0.8189334415088642,804.0767320201486,708.7112340800137,A,633.0
16985.0,5461.62,11,62,1830,2010-12-16 10:38:00,2011-11-22 13:33:00,166.36,496.51,358,17,20104,62,5,2,2,2,522,9,Loyal,34.0,0.0,71.0,29.784410538251567,0.8760120746544579,46.784410538251564,Order due soon,A,230.0,1.4335293211223754,700.1315618215198,1043.8303682923201,A,332.0
16986.0,1873.2,2,3,1040,2011-11-09 15:52:00,2011-11-10 11:55:00,520.0,936.6,30,29,20114,3,5,1,1,1,511,7,Loyal,0.0,1.0,1.0,-1.0,-1.0,-1.0,Not sure,A,932.0,1.636502683754392,1051.0482053040769,1732.3182915019704,A,129.0
16987.0,1625.05,7,74,402,2011-05-18 15:55:00,2011-12-06 17:26:00,57.43,232.15,205,3,20112,74,5,2,1,2,521,8,Loyal,28.0,0.0,116.0,42.60829340241952,1.5217247643721257,67.60829340241952,Order due soon,A,1080.0,1.9035410665993857,307.8313794537804,595.3956227335666,A,848.0
16988.0,126.12,1,7,43,2011-12-04 16:02:00,2011-12-04 16:02:00,43.0,126.12,5,5,20114,7,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3961.0,0.9871812242364791,0.0,0.0,C,3564.0
16989.0,1133.25,6,7,1233,2011-07-12 09:11:00,2011-12-02 16:39:00,205.5,188.88,150,7,20113,7,5,1,1,1,511,7,Loyal,23.0,8.0,52.0,19.9949993748437,0.8693477989062479,35.9949993748437,Order due soon,B,1467.0,2.378599319477347,123.50287240649965,289.1150153644402,C,1922.0
16990.0,179.0,1,1,100,2011-05-05 08:30:00,2011-05-05 08:30:00,100.0,179.0,218,218,20112,1,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3709.0,0.2577691497910796,0.0,0.0,C,3564.0
16992.0,1601.8600000000001,6,85,857,2011-02-02 16:31:00,2011-11-29 11:50:00,142.83,266.98,310,10,20111,85,5,1,1,2,511,7,Loyal,54.0,26.0,101.0,32.54228019054596,0.6026348183434437,76.54228019054597,Order not due,A,1101.0,1.2251624281602809,324.9727846288788,429.9458567403808,B,1328.0
16995.0,-1.25,1,1,-1,2010-12-02 17:09:00,2010-12-02 17:09:00,-1.0,-1.25,372,372,20104,1,1,1,1,1,111,3,Risky,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,D,4283.0,-1.0,-1.0,-1.0,-1,-1.0
16996.0,1427.46,9,14,534,2010-12-16 09:48:00,2011-11-09 16:43:00,59.33,158.61,358,30,20104,14,5,2,1,1,521,8,Loyal,53.0,0.0,124.0,51.04703713243307,0.9631516440081711,74.04703713243308,Order due soon,B,1213.0,1.0253480896962457,351.43952273420706,395.44174367144524,B,1440.0
16997.0,702.0,3,7,360,2011-01-18 11:51:00,2011-02-24 17:28:00,120.0,234.0,325,288,20111,7,2,1,1,1,211,4,Hold and improve,12.0,16.0,21.0,3.5355339059327378,0.2946278254943948,-272.46446609406723,Order overdue,C,2061.0,0.6300956897857567,252.06952395124986,125.50859198733013,C,2690.0
16998.0,287.02000000000004,6,2,73,2011-02-08 15:42:00,2011-07-13 09:49:00,12.17,47.84,304,149,20111,2,3,1,1,1,311,5,Potential loyal,38.0,0.0,100.0,50.08326400438906,1.317980631694449,-60.916735995610935,Order overdue,C,3283.0,0.6779371522493394,218.26600896665764,174.5570202671008,C,2507.0
16999.0,484.82,2,21,294,2011-09-26 15:43:00,2011-11-16 13:53:00,147.0,242.41,74,23,20113,21,5,1,1,1,511,7,Loyal,25.0,51.0,51.0,-1.0,-1.0,-1.0,Not sure,C,2576.0,1.1377969232911112,334.7625835940171,432.1287847696255,B,1318.0
17001.0,3989.57,11,75,2164,2010-12-16 09:35:00,2011-12-09 09:38:00,196.73,362.69,358,0,20104,75,5,2,1,2,521,8,Loyal,32.0,22.0,60.0,11.640923980127655,0.3637788743789892,43.64092398012765,Order not due,A,353.0,2.2739745463024246,365.1921454247146,819.8511920564296,A,496.0
17002.0,1487.78,4,41,678,2011-02-22 11:46:00,2011-09-27 16:48:00,169.5,371.94,290,73,20111,41,4,1,1,1,411,6,Loyal,68.0,75.0,130.0,38.890872965260115,0.5719246024302959,21.890872965260115,Order overdue,B,1171.0,0.7050327495926372,463.31621894888815,393.5718719772319,B,1448.0
17004.0,1412.94,2,38,819,2011-09-08 12:16:00,2011-10-24 14:25:00,409.5,706.47,92,46,20113,38,4,1,1,1,411,6,Loyal,23.0,46.0,46.0,-1.0,-1.0,-1.0,Not sure,B,1226.0,1.0113169115074037,412.14032836517947,468.5692524214521,A,1163.0
17006.0,781.78,4,37,272,2011-09-25 12:15:00,2011-12-05 12:09:00,68.0,195.44,75,4,20113,37,5,1,1,1,511,7,Loyal,17.0,13.0,44.0,17.616280348965084,1.0362517852332402,30.616280348965084,Order due soon,C,1915.0,2.3682341014821837,236.93285972883535,552.7237710256599,A,943.0
17007.0,877.4300000000001,7,50,587,2010-12-17 13:57:00,2011-10-20 10:47:00,83.86,125.35,357,50,20104,50,4,2,1,1,421,7,Loyal,51.0,0.0,143.0,61.051617505189824,1.1970905393174476,62.051617505189824,Order due soon,B,1790.0,1.0155838485437005,226.25733031019783,252.04837922043703,C,2123.0
17010.0,185.46,2,11,116,2011-11-21 14:49:00,2011-11-23 11:04:00,58.0,92.73,18,16,20114,11,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3684.0,0.8417937920367643,0.0,0.0,C,3564.0
17011.0,270.9,1,15,186,2011-11-09 13:30:00,2011-11-09 13:30:00,186.0,270.9,30,30,20114,15,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3331.0,0.741051621755782,0.0,0.0,C,3564.0
17014.0,565.58,4,63,240,2011-10-04 11:36:00,2011-12-01 14:09:00,60.0,141.4,66,8,20114,63,5,1,1,2,511,7,Loyal,19.0,24.0,34.0,7.0710678118654755,0.37216146378239345,18.071067811865476,Order due soon,C,2395.0,1.8646166155873674,279.3271620154613,543.2446099742889,A,965.0
17015.0,1842.56,3,182,1981,2011-06-07 13:19:00,2011-11-11 10:45:00,660.33,614.19,185,28,20112,182,5,1,1,3,511,7,Loyal,52.0,43.0,114.0,50.204581464244875,0.9654727204662475,74.20458146424488,Order due soon,A,950.0,0.9953813144728592,569.9047041886225,661.5083686150874,A,723.0
17017.0,8574.11,27,88,6613,2010-12-02 10:17:00,2011-12-07 09:32:00,244.93,317.56,372,2,20104,88,5,3,2,2,532,10,Loyal,18.0,0.0,90.0,25.4173353377673,1.4120741854315169,41.4173353377673,Order due soon,A,118.0,3.219102645766492,513.6188160730733,1588.8810109656433,A,153.0
17018.0,920.1,2,15,176,2011-01-18 08:46:00,2011-10-30 11:42:00,88.0,460.05,325,40,20111,15,5,1,1,1,511,7,Loyal,142.0,285.0,285.0,-1.0,-1.0,-1.0,Not sure,B,1725.0,0.41536368432128384,462.27538042341513,255.79253840663597,C,2110.0
17019.0,1272.61,4,166,827,2010-12-06 12:55:00,2011-11-28 13:06:00,206.75,318.15,368,11,20104,166,5,1,1,3,511,7,Loyal,89.0,38.0,250.0,114.50327506233174,1.28655365238575,192.50327506233174,Order due soon,B,1345.0,0.7851306488702443,336.0289432443427,304.4830179365662,C,1862.0
17022.0,71.0,1,7,108,2011-11-08 17:09:00,2011-11-08 17:09:00,108.0,71.0,31,31,20114,7,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,4179.0,0.7337341503095636,0.0,0.0,C,3564.0
17024.0,95.85,3,2,69,2011-07-05 09:31:00,2011-10-25 13:47:00,23.0,31.95,157,45,20113,2,4,1,1,1,411,6,Loyal,37.0,54.0,58.0,2.8284271247461903,0.07644397634449163,-5.171572875253808,Order overdue,C,4104.0,1.1177172603809116,173.91074257565992,221.86032232296208,C,2287.0
17025.0,357.77,3,8,235,2010-12-01 15:45:00,2011-10-10 09:06:00,78.33,119.26,373,60,20104,8,4,1,1,1,411,6,Loyal,104.0,0.0,313.0,221.32442251138937,2.128119447224898,265.32442251138934,Order due soon,C,2961.0,0.37036843126745844,315.27844720550416,155.94746260610285,C,2587.0
17026.0,154.82999999999998,2,4,97,2010-12-05 12:47:00,2011-06-07 14:28:00,48.5,77.41,369,185,20104,4,3,1,1,1,311,5,Potential loyal,92.0,184.0,184.0,-1.0,-1.0,-1.0,Not sure,C,3839.0,0.37342787277366035,280.58661678348255,122.3433340815037,C,2700.0
17027.0,848.59,7,110,415,2011-01-26 14:19:00,2011-09-22 12:24:00,59.29,121.23,317,78,20111,110,4,2,1,2,421,7,Loyal,39.0,0.0,104.0,51.6788157759057,1.3250978404078384,12.678815775905697,Order overdue,B,1829.0,1.1199391878033929,229.3413412678299,278.2029329523442,C,1987.0
17029.0,716.0,2,1,400,2011-04-17 10:57:00,2011-08-21 11:06:00,200.0,358.0,236,110,20112,1,4,1,1,1,411,6,Loyal,63.0,126.0,126.0,-1.0,-1.0,-1.0,Not sure,C,2031.0,0.5357244758706533,389.7236424135697,247.68317491996964,C,2146.0
17030.0,146.87,1,11,146,2011-10-07 08:49:00,2011-10-07 08:49:00,146.0,146.87,63,63,20114,11,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3878.0,0.5575574200102673,0.0,0.0,C,3564.0
17031.0,380.35,2,19,235,2011-07-08 09:38:00,2011-11-28 10:23:00,117.5,190.18,154,11,20113,19,5,1,1,1,511,7,Loyal,71.0,143.0,143.0,-1.0,-1.0,-1.0,Not sure,C,2880.0,0.7320876215754778,295.69732886293605,271.7380908042665,C,2025.0
17033.0,1030.14,3,24,750,2010-12-15 13:21:00,2011-09-14 14:34:00,250.0,343.38,359,86,20104,24,4,1,1,1,411,6,Loyal,91.0,128.0,145.0,12.020815280171307,0.1320968712106737,17.020815280171306,Order overdue,B,1592.0,0.5917964114588732,381.7044243136571,277.4490298709862,C,1995.0
17034.0,734.5699999999999,4,28,406,2011-02-25 10:10:00,2011-11-23 15:14:00,101.5,183.64,287,16,20111,28,5,1,1,1,511,7,Loyal,90.0,63.0,208.0,102.5304832720494,1.13922759191166,176.5304832720494,Order due soon,C,1998.0,0.7113215031117988,344.22991078587836,297.9741758690119,C,1889.0
17035.0,388.33,3,27,201,2011-02-01 12:27:00,2011-04-08 11:23:00,67.0,129.44,311,245,20111,27,2,1,1,1,211,4,Hold and improve,33.0,66.0,66.0,-1.0,-1.0,-1.0,Not sure,C,2845.0,0.4292460752360831,304.75821428466213,107.26579299138045,C,2727.0
17037.0,1253.22,2,75,652,2011-09-13 12:49:00,2011-09-22 17:20:00,326.0,626.61,87,78,20113,75,4,1,1,2,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,B,1370.0,0.472474009830095,0.0,0.0,C,3564.0
17038.0,112.4,1,22,28,2011-11-09 13:50:00,2011-11-09 13:50:00,28.0,112.4,30,30,20114,22,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,4031.0,0.741051621755782,0.0,0.0,C,3564.0
17040.0,449.73,1,15,181,2011-07-25 10:19:00,2011-07-25 10:19:00,181.0,449.73,137,137,20113,15,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2666.0,0.3585010910322805,0.0,0.0,C,3564.0
17041.0,1065.77,4,59,947,2010-12-14 11:43:00,2011-11-13 11:21:00,236.75,266.44,360,26,20104,59,5,1,1,2,511,7,Loyal,111.0,82.0,252.0,120.20815280171308,1.0829563315469648,205.20815280171308,Order due soon,B,1539.0,0.590631458525415,398.9947642679257,291.7032108355046,C,1914.0
17042.0,1044.3799999999999,5,74,994,2011-04-06 14:53:00,2011-12-07 12:26:00,198.8,208.88,247,2,20112,74,5,1,1,2,511,7,Loyal,49.0,33.0,119.0,39.19502519453202,0.7998984733577964,86.19502519453202,Order not due,B,1569.0,1.3680840296416805,243.36362084480984,355.38735019537046,B,1609.0
17043.0,1735.18,4,100,998,2011-03-18 14:53:00,2011-11-07 15:33:00,249.5,433.8,266,32,20111,100,5,1,1,2,511,7,Loyal,58.0,19.0,127.0,54.69003565550127,0.9429316492327805,80.69003565550128,Order due soon,A,1021.0,1.0230795295573643,491.3075629526427,564.4988401355951,A,914.0
17044.0,897.4300000000001,3,8,487,2010-12-15 16:34:00,2011-12-01 08:54:00,162.33,299.14,359,8,20104,8,5,1,1,1,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,B,1763.0,0.7799432561824926,0.0,0.0,C,3564.0
17045.0,339.44,3,20,106,2011-04-06 12:08:00,2011-08-18 17:09:00,35.33,113.15,247,113,20112,20,3,1,1,1,311,5,Potential loyal,44.0,43.0,91.0,33.94112549695428,0.77138921583987,-35.05887450304573,Order overdue,C,3035.0,0.8000206512348607,248.11735598435968,232.4259902820798,C,2236.0
17046.0,642.02,1,22,510,2011-07-05 14:24:00,2011-07-05 14:24:00,510.0,642.02,157,157,20113,22,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2200.0,0.3269533767647005,0.0,0.0,C,3564.0
17047.0,1100.9,3,59,533,2011-05-18 16:50:00,2011-09-15 13:27:00,177.67,366.97,205,85,20112,59,4,1,1,2,411,6,Loyal,40.0,0.0,120.0,84.8528137423857,2.121320343559643,39.852813742385706,Order overdue,B,1506.0,0.5961541637103481,386.70796546128264,277.37929533519036,C,1997.0
17048.0,864.32,6,41,474,2011-01-12 16:51:00,2011-08-16 14:51:00,79.0,144.05,331,115,20111,41,3,1,1,1,311,5,Potential loyal,71.0,49.0,165.0,82.02438661763951,1.1552730509526692,36.02438661763951,Order overdue,B,1810.0,0.6328351638339061,364.20241748985893,278.87428471342616,C,1984.0
17049.0,5594.78,11,201,2669,2011-03-09 08:33:00,2011-12-07 10:48:00,242.64,508.62,275,2,20111,201,5,2,2,3,522,9,Loyal,30.0,0.0,61.0,19.599107122519637,0.6533035707506546,47.59910712251964,Order not due,A,223.0,2.0387929347499267,639.4493518591737,1305.3295646221993,A,214.0
17050.0,3228.84,6,169,1614,2011-02-13 12:41:00,2011-09-04 13:48:00,269.0,538.14,299,96,20111,169,4,1,1,3,411,6,Loyal,33.0,7.0,91.0,35.486617195782415,1.0753520362358309,-27.513382804217585,Order overdue,A,486.0,1.416543947561487,581.2042853605682,855.7573084826698,A,457.0
17051.0,247.14000000000001,1,40,184,2011-05-29 14:13:00,2011-05-29 14:13:00,184.0,247.14,194,194,20112,40,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3420.0,0.2811782072707501,0.0,0.0,C,3564.0
17052.0,413.75,1,72,261,2011-11-11 14:50:00,2011-11-11 14:50:00,261.0,413.75,28,28,20114,72,5,1,1,2,511,7,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2766.0,0.7561333503495912,0.0,0.0,C,3564.0
17053.0,496.38,2,13,121,2011-08-01 10:23:00,2011-08-03 10:55:00,60.5,248.19,130,128,20113,13,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,2547.0,0.371031385581251,0.0,0.0,C,3564.0
17054.0,1353.83,6,64,802,2011-04-08 13:14:00,2011-11-11 12:56:00,133.67,225.64,245,28,20112,64,5,1,1,2,511,7,Loyal,43.0,10.0,109.0,44.31986010808247,1.030694421118197,59.31986010808247,Order due soon,B,1266.0,1.376456146285773,295.8460144734649,433.66273575782316,B,1309.0
17058.0,1179.89,3,51,592,2011-04-14 09:18:00,2011-09-19 10:13:00,197.33,393.3,239,81,20112,51,4,1,1,1,411,6,Loyal,52.0,40.0,118.0,55.154328932550705,1.0606601717798212,26.154328932550705,Order overdue,B,1424.0,0.8211879061834649,342.1606301957001,332.24238676493854,B,1717.0
17059.0,3095.04,5,292,1855,2010-12-05 12:35:00,2011-11-10 12:27:00,371.0,619.01,369,29,20104,292,5,1,1,3,511,7,Loyal,68.0,63.0,109.0,18.973665961010276,0.2790244994266217,57.973665961010276,Order due soon,A,514.0,0.9880197393490373,553.4122328195318,602.0232523058083,A,830.0
17060.0,234.24,1,5,216,2011-03-18 13:27:00,2011-03-18 13:27:00,216.0,234.24,266,266,20111,5,2,1,1,1,211,4,Hold and improve,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3465.0,0.2209752836141516,0.0,0.0,C,3564.0
17061.0,5116.13,12,57,1484,2011-04-21 13:29:00,2011-09-27 11:24:00,123.67,426.34,232,73,20112,57,4,2,2,2,422,8,Loyal,14.0,0.0,37.0,13.827910583711157,0.9877078988365112,-45.17208941628884,Order overdue,A,251.0,2.6182157222270845,412.3539264456352,1039.3656988143186,A,333.0
17062.0,534.47,5,53,428,2010-12-05 11:59:00,2011-01-30 11:01:00,85.6,106.89,369,313,20104,53,1,1,1,1,111,3,Risky,14.0,4.0,45.0,22.854612955229264,1.6324723539449475,-276.14538704477076,Order overdue,C,2468.0,0.7427991665558609,202.77247568100842,99.59602925966263,C,2739.0
17063.0,1421.59,11,66,763,2011-02-23 13:44:00,2011-12-01 08:46:00,69.36,129.24,289,8,20111,66,5,2,1,2,521,8,Loyal,38.0,0.0,126.0,57.33643402468161,1.5088535269653054,74.33643402468161,Order due soon,B,1217.0,0.9576825979154582,390.76142167025876,423.63126535159734,B,1347.0
17064.0,859.35,3,53,318,2011-01-16 16:10:00,2011-10-12 10:18:00,106.0,286.45,327,58,20111,53,4,1,1,1,411,6,Loyal,89.0,124.0,145.0,14.849242404917497,0.16684542027997187,45.8492424049175,Order overdue,B,1817.0,0.6395666137524649,378.2798439170873,296.16330817725895,C,1894.0
17065.0,-112.35,1,1,-1,2011-07-19 14:45:00,2011-07-19 14:45:00,-1.0,-112.35,143,143,20113,1,3,1,1,1,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,4220.0,-1.0,-1.0,-1.0,-1,-1.0
17068.0,4531.34,22,116,2154,2010-12-06 13:58:00,2011-11-27 13:14:00,97.91,205.97,368,12,20104,116,5,3,2,2,532,10,Loyal,16.0,1.0,41.0,8.912439562059784,0.5570274726287365,12.912439562059784,Order due soon,A,300.0,4.274424713917075,230.1817969477332,929.7490197352844,A,393.0
17069.0,2655.2200000000003,13,111,1482,2010-12-01 16:49:00,2011-11-11 17:13:00,114.0,204.25,373,28,20104,111,5,2,1,2,521,8,Loyal,38.0,0.0,112.0,40.03012258644375,1.0534242785906252,50.03012258644375,Order due soon,A,624.0,1.587805305336681,357.4296424508303,581.2934252570209,A,871.0
17070.0,312.14,1,62,133,2011-08-17 17:01:00,2011-08-17 17:01:00,133.0,312.14,114,114,20113,62,3,1,1,2,311,5,Potential loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3161.0,0.40324683880415463,0.0,0.0,C,3564.0
17071.0,2385.48,14,102,1182,2011-02-03 08:18:00,2011-12-01 09:06:00,84.43,170.39,309,8,20111,102,5,2,1,2,521,8,Loyal,31.0,0.0,56.0,20.328990558875695,0.6557738889959902,23.328990558875695,Order overdue,A,713.0,1.8555984923209148,319.1985867809678,598.0762771423139,A,843.0
17073.0,1446.09,4,142,759,2011-08-22 14:37:00,2011-11-22 11:47:00,189.75,361.52,109,17,20113,142,5,1,1,2,511,7,Loyal,23.0,27.0,35.0,4.041451884327381,0.17571529931858176,10.04145188432738,Order overdue,B,1200.0,1.918858155111464,354.8772934558466,698.7673955678789,A,648.0
17075.0,813.77,5,62,289,2011-01-26 13:20:00,2011-11-22 11:58:00,57.8,162.75,317,17,20111,62,5,1,1,2,511,7,Loyal,75.0,27.0,236.0,117.88553770501282,1.571807169400171,175.88553770501284,Order due soon,B,1873.0,0.8884785196324787,271.56139156563745,275.2543126803383,C,2005.0
17076.0,841.0799999999999,3,17,295,2010-12-10 10:08:00,2011-11-03 17:53:00,98.33,280.36,364,36,20104,17,5,1,1,1,511,7,Loyal,109.0,91.0,237.0,103.23759005323593,0.9471338536994123,176.23759005323592,Order due soon,B,1842.0,0.5851661416734428,371.3548621557577,268.96044659455544,C,2040.0
17078.0,378.2,2,28,788,2011-11-03 18:49:00,2011-11-03 19:17:00,394.0,189.1,36,36,20114,28,5,1,1,1,511,7,Loyal,0.0,0.0,0.0,-1.0,-1.0,-1.0,Not sure,C,2894.0,0.6992125444741518,0.0,0.0,C,3564.0
17079.0,118.80000000000001,1,2,24,2011-09-22 15:34:00,2011-09-22 15:34:00,24.0,118.8,78,78,20113,2,4,1,1,1,411,6,Loyal,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3994.0,0.5011524570435977,0.0,0.0,C,3564.0
17080.0,285.5,3,8,164,2011-03-15 12:05:00,2011-11-17 12:59:00,54.67,95.17,269,22,20111,8,5,1,1,1,511,7,Loyal,123.0,247.0,247.0,-1.0,-1.0,-1.0,Not sure,C,3287.0,0.48394335140365474,321.9748202235994,205.8464772115614,C,2354.0
17081.0,290.16,2,55,78,2011-10-24 13:08:00,2011-11-14 12:56:00,39.0,145.08,46,25,20114,55,5,1,1,1,511,7,Loyal,10.0,21.0,21.0,-1.0,-1.0,-1.0,Not sure,C,3270.0,1.4116014655068483,306.71632611891897,461.6000125062193,A,1193.0
17082.0,2003.85,2,75,1049,2011-01-25 14:36:00,2011-11-06 15:17:00,524.5,1001.92,318,33,20111,75,5,1,1,2,511,7,Loyal,142.0,285.0,285.0,-1.0,-1.0,-1.0,Not sure,A,874.0,0.4228614797399162,855.6572770126352,482.761758909332,A,1117.0
17083.0,1405.78,3,24,772,2011-02-09 11:38:00,2011-08-22 15:43:00,257.33,468.59,303,109,20111,24,4,1,1,1,411,6,Loyal,64.0,8.0,186.0,125.86500705120545,1.9666407351750852,80.86500705120545,Order overdue,B,1232.0,0.6802991940506412,379.2023323633958,310.04199630992844,C,1832.0
17084.0,2949.75,2,146,1816,2011-11-04 14:49:00,2011-11-04 14:54:00,908.0,1474.88,35,35,20114,146,5,1,1,3,511,7,Loyal,0.0,0.0,0.0,-1.0,-1.0,-1.0,Not sure,A,550.0,0.705854514899507,0.0,0.0,C,3564.0
17085.0,1555.05,6,116,784,2010-12-12 12:24:00,2011-08-08 14:15:00,130.67,259.18,362,123,20104,116,3,1,1,2,311,5,Potential loyal,47.0,8.0,127.0,49.45957945636012,1.0523314777948962,-26.540420543639883,Order overdue,A,1120.0,1.0025090511985737,309.6688884455257,337.1520362714889,B,1688.0
17086.0,2050.08,6,76,1859,2011-10-07 11:22:00,2011-12-02 13:54:00,309.83,341.68,63,7,20114,76,5,1,1,2,511,7,Loyal,9.0,6.0,17.0,4.969909455915671,0.5522121617684079,6.969909455915671,Order overdue,A,852.0,3.930551068545973,344.4245903077001,1209.129996373762,A,257.0
17088.0,1991.01,4,96,868,2011-03-31 09:48:00,2011-11-11 14:23:00,217.0,497.75,253,28,20111,96,5,1,1,2,511,7,Loyal,56.0,44.0,110.0,33.18132004607411,0.5925235722513235,61.18132004607411,Order due soon,A,882.0,1.0642414163492135,350.7671959444348,417.53051261507346,B,1371.0
17090.0,2041.8500000000001,8,45,920,2010-12-20 13:52:00,2011-12-05 13:44:00,115.0,255.23,354,4,20104,45,5,2,1,1,521,8,Loyal,50.0,10.0,129.0,40.00333319445602,0.8000666638891204,86.00333319445602,Order not due,A,858.0,1.447167399486349,344.52443324109515,518.3354165024164,A,1024.0
17091.0,3802.81,10,119,1743,2010-12-07 09:55:00,2011-12-07 10:43:00,174.3,380.28,367,2,20104,119,5,2,1,2,521,8,Loyal,40.0,0.0,87.0,34.175753727710855,0.8543938431927713,72.17575372771086,Order not due,A,383.0,1.404166392594661,561.0609205236225,821.215407834061,A,494.0
17092.0,1777.78,4,99,1131,2011-03-07 14:51:00,2011-10-20 19:51:00,282.75,444.44,277,50,20111,99,4,1,1,2,411,6,Loyal,56.0,37.0,151.0,65.24824390995771,1.1651472126778162,71.24824390995771,Order due soon,A,992.0,0.9905190288154927,511.06580040528274,569.4722484268005,A,904.0
17094.0,270.20000000000005,2,14,148,2011-01-21 13:09:00,2011-01-25 17:24:00,74.0,135.1,322,318,20111,14,1,1,1,1,111,3,Risky,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,C,3337.0,0.18942968496114013,0.0,0.0,C,3564.0
17095.0,1088.2,6,70,613,2011-01-09 11:05:00,2011-11-17 16:40:00,102.17,181.37,334,22,20111,70,5,1,1,2,511,7,Loyal,104.0,35.0,277.0,171.1198410471445,1.645383086991774,253.1198410471445,Order due soon,B,1520.0,0.6286205366407206,472.90125301087437,366.01119754001013,B,1559.0
